payment_id,customer_id,amount,failure_reason,payment_method,retry_count,customer_lifetime_value,previous_success_rate,previous_recovery_rate,hour,day_of_week,recovered
PAY_002532,CUS_0793,3534.24,expired_method,card,2,205742.93,0.6972,0.7513,8,1,0
PAY_002533,CUS_0414,22751.23,renewal_failed,upi,2,64473.69,0.8067,0.7913,20,4,0
PAY_002534,CUS_0297,7463.05,insufficient_funds,netbanking,2,70638.35,0.9078,0.4885,20,1,0
PAY_002535,CUS_0834,12718.82,network_error,card,1,241421.71,0.7166,0.79,18,4,0
PAY_002536,CUS_0604,9069.19,card_declined,netbanking,2,220411.12,0.8513,0.7505,12,2,0
PAY_002537,CUS_0378,25597.85,network_error,upi,1,83789.72,0.9038,0.8075,21,1,1
PAY_002538,CUS_0218,43961.26,network_error,card,1,86343.82,0.6186,0.4744,20,2,0
PAY_002539,CUS_0634,11155.31,network_error,upi,1,302871.5,0.8395,0.854,17,4,1
PAY_002540,CUS_0610,8248.53,expired_method,netbanking,0,189856.93,0.6804,0.7386,16,6,0
PAY_002541,CUS_0619,7850.71,renewal_failed,upi,1,83268.05,0.8545,0.6464,18,0,0
PAY_002542,CUS_0505,55688.86,network_error,netbanking,1,9000.42,0.7809,0.8973,9,0,1
PAY_002543,CUS_0336,18117.49,card_declined,wallet,1,72499.36,0.7911,0.889,9,1,0
PAY_002544,CUS_0829,23479.25,expired_method,netbanking,1,24355.61,0.7278,0.6246,6,5,0
PAY_002545,CUS_0630,17641.09,card_declined,wallet,0,126511.55,0.9123,0.8353,10,6,1
PAY_002546,CUS_0675,68107.14,network_error,netbanking,1,231761.84,0.952,0.7063,7,6,0
PAY_002547,CUS_0181,7813.33,expired_method,card,1,152299.73,0.8212,0.9104,15,6,0
PAY_002548,CUS_0792,18976.24,network_error,netbanking,1,106181.6,0.64,0.7722,14,3,0
PAY_002549,CUS_0755,12334.81,insufficient_funds,upi,0,203751.27,0.5369,0.6714,9,0,0
PAY_002550,CUS_0381,14597.18,expired_method,netbanking,2,244447.12,0.8378,0.5503,17,1,0
PAY_002551,CUS_0767,25406.85,renewal_failed,card,3,223045.61,0.8744,0.7082,19,5,0
PAY_002552,CUS_0373,9197.77,expired_method,wallet,2,137548.2,0.6949,0.8883,18,1,0
PAY_002553,CUS_0274,38737.58,card_declined,card,1,181311.92,0.9183,0.7222,15,2,0
PAY_002554,CUS_0403,3042.76,network_error,wallet,1,145464.3,0.7407,0.8649,8,1,0
PAY_002555,CUS_0721,6907.88,expired_method,wallet,1,20674.34,0.6911,0.3982,17,1,1
PAY_002556,CUS_0627,14800.08,expired_method,netbanking,0,309710.8,0.8985,0.6726,18,1,1
PAY_002557,CUS_0127,28721.72,renewal_failed,upi,1,124400.1,0.8227,0.6788,21,4,0
PAY_002558,CUS_0406,55612.45,expired_method,wallet,1,44725.47,0.7566,0.5953,19,2,0
PAY_002559,CUS_0395,27796.05,card_declined,card,0,155736.26,0.7324,0.8312,18,1,1
PAY_002560,CUS_0697,34639.3,expired_method,upi,1,200114.89,0.8397,0.7564,5,0,0
PAY_002561,CUS_0342,6438.05,network_error,upi,1,204446.96,0.7992,0.8748,6,4,1
PAY_002562,CUS_0128,8034.54,expired_method,wallet,0,51351.52,0.8243,0.3459,19,4,1
PAY_002563,CUS_0261,24011.09,insufficient_funds,netbanking,0,253718.09,0.936,0.5762,18,1,0
PAY_002564,CUS_0142,6513.52,network_error,netbanking,1,107923.82,0.7705,0.9138,15,5,0
PAY_002565,CUS_0803,10524.07,renewal_failed,wallet,1,113275.21,0.7275,0.7029,16,1,1
PAY_002566,CUS_0104,38890.17,insufficient_funds,netbanking,2,251155.25,0.8306,0.7185,15,1,0
PAY_002567,CUS_0663,56847.96,renewal_failed,upi,0,114571.94,0.9284,0.6949,16,0,1
PAY_002568,CUS_0456,2884.46,expired_method,wallet,1,122752.44,0.8864,0.5926,17,6,0
PAY_002569,CUS_0212,8224.41,renewal_failed,card,1,315920.12,0.9242,0.7831,17,6,0
PAY_002570,CUS_0765,23434.76,expired_method,upi,1,119004.31,0.6546,0.7484,20,1,0
PAY_002571,CUS_0417,31873.96,card_declined,card,1,282982.01,0.8417,0.6675,8,2,0
PAY_002572,CUS_0756,9381.78,expired_method,card,3,77016.36,0.7774,0.7277,8,5,0
PAY_002573,CUS_0390,17771.4,insufficient_funds,card,1,313747.29,0.9686,0.5957,20,5,0
PAY_002574,CUS_0727,30671.34,expired_method,netbanking,1,159771.79,0.8295,0.7302,8,4,0
PAY_002575,CUS_0581,6406.63,card_declined,card,1,249762.74,0.8387,0.7509,18,3,1
PAY_002576,CUS_0154,10670.53,renewal_failed,netbanking,1,275417.53,0.8169,0.8673,10,2,0
PAY_002577,CUS_0463,6176.65,renewal_failed,card,2,310855.74,0.8432,0.8672,8,2,0
PAY_002578,CUS_0141,13905.39,renewal_failed,netbanking,2,21505.05,0.7178,0.4963,18,0,0
PAY_002579,CUS_0567,12785.12,card_declined,card,2,203101.48,0.7628,0.7821,19,1,0
PAY_002580,CUS_0842,7193.41,renewal_failed,netbanking,0,226006.86,0.7611,0.7796,13,3,0
PAY_002581,CUS_0413,6154.72,renewal_failed,netbanking,1,193064.85,0.6639,0.7093,12,2,1
PAY_002582,CUS_0773,14119.62,renewal_failed,netbanking,2,199694.28,0.7812,0.9095,6,5,0
PAY_002583,CUS_0666,20870.07,card_declined,card,0,113333.57,0.8616,0.6149,0,5,0
PAY_002584,CUS_0519,26588.2,network_error,card,3,308007.81,0.9553,0.9004,18,1,1
PAY_002585,CUS_0819,4599.47,expired_method,wallet,2,99806.18,0.7968,0.6822,9,3,0
PAY_002586,CUS_0347,6438.98,expired_method,wallet,1,164134.78,0.9215,0.8897,8,4,0
PAY_002587,CUS_0523,16458.55,expired_method,upi,2,179885.04,0.8777,0.7503,19,3,0
PAY_002588,CUS_0542,15369.85,expired_method,upi,1,272922.88,0.9041,0.909,14,4,1
PAY_002589,CUS_0091,45296.12,expired_method,wallet,1,222160.44,0.9323,0.8557,15,0,0
PAY_002590,CUS_0546,20872.6,card_declined,upi,3,181082.37,0.704,0.8385,10,3,0
PAY_002591,CUS_0045,17109.63,expired_method,wallet,1,188848.15,0.7422,0.7693,6,0,1
PAY_002592,CUS_0032,6608.51,network_error,wallet,0,9296.33,0.7955,0.8318,18,1,0
PAY_002593,CUS_0317,46091.6,card_declined,netbanking,2,294612.17,0.8667,0.8192,5,2,0
PAY_002594,CUS_0489,13307.56,insufficient_funds,card,2,135896.48,0.8844,0.4372,17,2,0
PAY_002595,CUS_0355,19610.75,card_declined,upi,2,16916.18,0.8446,0.6536,19,4,1
PAY_002596,CUS_0697,13696.4,insufficient_funds,netbanking,1,251051.91,0.9559,0.68,19,5,1
PAY_002597,CUS_0787,11356.41,network_error,wallet,0,151016.34,0.9464,0.7528,1,2,0
PAY_002598,CUS_0845,19731.56,renewal_failed,wallet,1,191981.41,0.8054,0.9256,19,1,1
PAY_002599,CUS_0508,19857.14,expired_method,upi,2,138350.89,0.7735,0.842,17,6,0
PAY_002600,CUS_0017,14334.55,insufficient_funds,upi,0,83017.88,0.9215,0.8633,20,4,0
PAY_002601,CUS_0578,6143.26,expired_method,wallet,1,8126.27,0.8667,0.7623,7,3,0
PAY_002602,CUS_0718,4398.47,network_error,upi,2,245962.43,0.9326,0.806,14,3,1
PAY_002603,CUS_0553,20932.1,insufficient_funds,wallet,3,150800.51,0.837,0.8286,18,5,0
PAY_002604,CUS_0167,14278.33,expired_method,upi,2,88440.63,0.7945,0.5501,21,0,0
PAY_002605,CUS_0591,1729.35,renewal_failed,upi,1,305170.38,0.7726,0.7755,9,4,1
PAY_002606,CUS_0487,6235.4,network_error,netbanking,2,33176.07,0.6581,0.8957,1,3,1
PAY_002607,CUS_0672,15438.53,card_declined,netbanking,2,297220.52,0.8795,0.6331,11,2,0
PAY_002608,CUS_0649,13360.73,card_declined,card,2,312679.04,0.7008,0.5094,18,4,0
PAY_002609,CUS_0137,50736.67,renewal_failed,netbanking,1,138843.99,0.8516,0.6065,8,3,0
PAY_002610,CUS_0392,28760.13,card_declined,upi,1,244528.88,0.8985,0.8493,14,6,0
PAY_002611,CUS_0658,17284.28,expired_method,wallet,2,163024.62,0.9019,0.6554,15,0,0
PAY_002612,CUS_0488,12715.17,insufficient_funds,wallet,1,217593.04,0.8477,0.7611,20,2,0
PAY_002613,CUS_0347,16474.9,network_error,wallet,2,109458.16,0.9057,0.8259,10,6,0
PAY_002614,CUS_0094,20586.3,expired_method,wallet,2,122406.27,0.901,0.5857,17,4,0
PAY_002615,CUS_0456,11352.7,renewal_failed,wallet,3,72833.62,0.7629,0.7589,15,3,0
PAY_002616,CUS_0449,18746.8,insufficient_funds,upi,1,171448.69,0.8173,0.7038,16,4,0
PAY_002617,CUS_0739,38516.98,card_declined,upi,1,227306.24,0.8487,0.8848,19,2,1
PAY_002618,CUS_0441,11028.19,insufficient_funds,netbanking,1,49383.42,0.6374,0.5545,4,5,0
PAY_002619,CUS_0379,19645.35,insufficient_funds,netbanking,1,135875.95,0.7303,0.7389,7,6,0
PAY_002620,CUS_0557,18316.69,network_error,netbanking,0,49721.74,0.7592,0.7149,21,2,1
PAY_002621,CUS_0341,22384.36,network_error,upi,0,211583.08,0.9321,0.6161,15,5,1
PAY_002622,CUS_0639,7264.28,card_declined,netbanking,2,75577.96,0.8012,0.5128,17,5,0
PAY_002623,CUS_0664,13870.16,renewal_failed,upi,1,129693.27,0.8962,0.7844,14,3,1
PAY_002624,CUS_0436,9146.34,expired_method,netbanking,1,312964.25,0.8752,0.5055,19,1,0
PAY_002625,CUS_0604,4787.82,expired_method,wallet,0,91488.52,0.9286,0.8081,9,4,0
PAY_002626,CUS_0236,14305.21,card_declined,card,0,306760.13,0.7389,0.7659,18,5,0
PAY_002627,CUS_0263,13151.27,renewal_failed,wallet,1,123998.18,0.9033,0.6792,9,3,0
PAY_002628,CUS_0562,28471.71,expired_method,card,0,27301.86,0.9156,0.7762,15,0,0
PAY_002629,CUS_0375,10289.62,renewal_failed,wallet,2,94618.26,0.8262,0.8252,6,2,0
PAY_002630,CUS_0635,45153.03,renewal_failed,card,2,60541.26,0.8979,0.843,15,0,0
PAY_002631,CUS_0499,37651.59,card_declined,netbanking,1,230417.94,0.7738,0.6577,23,6,0
PAY_002632,CUS_0820,3958.89,card_declined,netbanking,0,258949.92,0.8206,0.8413,9,0,0
PAY_002633,CUS_0800,15112.36,expired_method,netbanking,1,156584.55,0.7458,0.79,18,1,1
PAY_002634,CUS_0746,12086.33,renewal_failed,upi,1,143626.1,0.7144,0.7814,11,5,0
PAY_002635,CUS_0703,31869.37,renewal_failed,wallet,2,263013.05,0.7098,0.3979,20,4,0
PAY_002636,CUS_0458,14185.5,card_declined,upi,1,48952.17,0.853,0.6913,10,3,1
PAY_002637,CUS_0374,26919.69,renewal_failed,card,1,153325.23,0.7308,0.6258,16,5,0
PAY_002638,CUS_0712,12193.81,insufficient_funds,card,1,294945.86,0.9313,0.9038,19,0,0
PAY_002639,CUS_0750,17671.19,expired_method,upi,2,302443.47,0.749,0.6992,14,5,0
PAY_002640,CUS_0151,21890.05,insufficient_funds,netbanking,0,165568.55,0.9126,0.6128,19,1,0
PAY_002641,CUS_0378,5607.48,renewal_failed,card,1,141379.53,0.7905,0.7221,10,3,0
PAY_002642,CUS_0658,33382.62,insufficient_funds,wallet,0,236300.12,0.7884,0.5809,5,3,0
PAY_002643,CUS_0551,5875.58,expired_method,upi,1,165053.06,0.8188,0.6801,8,0,0
PAY_002644,CUS_0331,8917.03,renewal_failed,netbanking,0,216298.95,0.8364,0.7551,21,5,1
PAY_002645,CUS_0081,12478.92,network_error,card,1,279575.07,0.8593,0.4392,6,3,0
PAY_002646,CUS_0369,19420.75,network_error,card,1,157914.79,0.7316,0.8607,19,0,0
PAY_002647,CUS_0203,4158.34,insufficient_funds,upi,2,276242.2,0.6064,0.6894,17,2,0
PAY_002648,CUS_0684,18528.39,expired_method,card,1,192623.43,0.8502,0.5096,19,3,0
PAY_002649,CUS_0632,18129.8,network_error,card,1,115055.49,0.7702,0.8101,21,2,0
PAY_002650,CUS_0215,3599.8,card_declined,netbanking,3,293423.42,0.7544,0.7909,21,3,0
PAY_002651,CUS_0629,7505.75,card_declined,card,3,164606.59,0.8892,0.7327,23,0,0
PAY_002652,CUS_0009,5898.75,renewal_failed,upi,0,27396.88,0.942,0.8919,19,4,1
PAY_002653,CUS_0760,31753.46,insufficient_funds,netbanking,2,182274.68,0.9244,0.6985,13,4,0
PAY_002654,CUS_0107,28561.8,renewal_failed,upi,1,222743.6,0.8982,0.7604,21,5,0
PAY_002655,CUS_0798,7853.64,insufficient_funds,card,2,197999.2,0.784,0.851,17,4,0
PAY_002656,CUS_0515,17025.05,insufficient_funds,card,1,136365.81,0.7664,0.6534,15,0,0
PAY_002657,CUS_0709,28096.59,network_error,netbanking,1,290397.11,0.8192,0.7801,15,3,0
PAY_002658,CUS_0290,42969.76,renewal_failed,upi,0,152259.33,0.7011,0.8541,17,2,0
PAY_002659,CUS_0216,22714.95,renewal_failed,wallet,2,148024.79,0.8052,0.5587,8,3,0
PAY_002660,CUS_0837,6863.18,insufficient_funds,netbanking,1,144909.91,0.7944,0.8777,12,6,0
PAY_002661,CUS_0679,13356.12,card_declined,upi,1,175693.65,0.8388,0.7131,1,1,1
PAY_002662,CUS_0301,18270.78,expired_method,card,2,99603.86,0.806,0.8464,18,6,0
PAY_002663,CUS_0518,20092.04,renewal_failed,wallet,1,71036.4,0.7734,0.75,21,1,0
PAY_002664,CUS_0163,15921.25,network_error,upi,0,230563.8,0.7837,0.9587,18,4,0
PAY_002665,CUS_0093,18234.01,insufficient_funds,upi,0,32576.19,0.7015,0.5827,17,3,1
PAY_002666,CUS_0090,42713.05,expired_method,upi,1,268649.65,0.9224,0.8366,22,2,0
PAY_002667,CUS_0668,9397.7,card_declined,upi,2,127136.2,0.842,0.5876,8,6,0
PAY_002668,CUS_0351,5472.53,network_error,netbanking,1,259804.63,0.712,0.7202,8,0,0
PAY_002669,CUS_0467,6353.56,expired_method,card,1,15645.9,0.9234,0.6542,19,1,1
PAY_002670,CUS_0372,19711.99,card_declined,wallet,2,317872.82,0.9095,0.6946,17,1,0
PAY_002671,CUS_0762,4422.81,card_declined,card,2,257823.6,0.8501,0.6317,8,2,0
PAY_002672,CUS_0461,4449.39,card_declined,upi,2,141413.91,0.9443,0.9116,14,4,1
PAY_002673,CUS_0254,8676.37,renewal_failed,wallet,0,201493.03,0.7065,0.8039,12,0,0
PAY_002674,CUS_0440,10470.99,renewal_failed,wallet,2,232127.45,0.7732,0.8962,18,0,0
PAY_002675,CUS_0676,15496.57,renewal_failed,card,0,210964.41,0.8915,0.6974,10,6,0
PAY_002676,CUS_0258,18773.55,card_declined,card,3,58662.26,0.9215,0.6276,16,0,1
PAY_002677,CUS_0307,5846.83,card_declined,wallet,3,176947.72,0.8755,0.8247,6,2,0
PAY_002678,CUS_0006,16953.09,expired_method,card,2,75681.24,0.886,0.8296,17,4,0
PAY_002679,CUS_0192,36314.54,renewal_failed,wallet,1,295692.66,0.7798,0.7452,7,3,0
PAY_002680,CUS_0563,30353.52,insufficient_funds,netbanking,1,97000.69,0.9174,0.517,9,2,0
PAY_002681,CUS_0354,13524.0,network_error,upi,1,168498.75,0.7516,0.5777,10,1,1
PAY_002682,CUS_0586,21634.32,insufficient_funds,card,0,56926.86,0.8507,0.4583,7,2,0
PAY_002683,CUS_0356,13851.87,expired_method,netbanking,3,60677.46,0.846,0.9478,16,3,1
PAY_002684,CUS_0144,4927.1,expired_method,card,1,12213.02,0.7189,0.915,21,0,0
PAY_002685,CUS_0738,20119.42,network_error,upi,0,186631.86,0.7825,0.6838,14,6,0
PAY_002686,CUS_0677,12961.75,expired_method,upi,2,53549.19,0.8854,0.8252,18,3,0
PAY_002687,CUS_0084,10957.91,expired_method,netbanking,3,318366.06,0.8086,0.743,19,2,0
PAY_002688,CUS_0641,23519.36,network_error,upi,0,315284.25,0.7946,0.6842,20,4,1
PAY_002689,CUS_0714,19547.75,expired_method,wallet,1,263224.45,0.829,0.8951,19,0,1
PAY_002690,CUS_0229,14189.11,expired_method,netbanking,1,287071.3,0.8635,0.7922,14,4,1
PAY_002691,CUS_0513,3893.15,insufficient_funds,upi,0,135876.01,0.8574,0.7717,16,5,0
PAY_002692,CUS_0291,18314.71,expired_method,upi,3,194611.7,0.8318,0.7573,21,1,1
PAY_002693,CUS_0395,15818.66,insufficient_funds,upi,0,9791.11,0.8226,0.9055,21,1,1
PAY_002694,CUS_0385,3930.7,card_declined,upi,1,8909.21,0.9605,0.8769,5,0,0
PAY_002695,CUS_0749,11133.51,expired_method,card,2,15949.1,0.8101,0.6827,6,2,0
PAY_002696,CUS_0646,9547.61,expired_method,netbanking,2,308945.8,0.7887,0.7693,0,5,0
PAY_002697,CUS_0663,17779.36,insufficient_funds,wallet,0,262426.39,0.6841,0.6184,20,4,1
PAY_002698,CUS_0422,98522.32,insufficient_funds,card,2,152569.54,0.8131,0.8069,7,2,0
PAY_002699,CUS_0069,10108.08,expired_method,netbanking,1,117219.52,0.7783,0.8835,20,0,0
PAY_002700,CUS_0759,4669.44,renewal_failed,upi,1,298424.28,0.8201,0.5859,15,6,0
PAY_002701,CUS_0068,5276.29,insufficient_funds,wallet,2,129796.8,0.9033,0.6451,14,2,0
PAY_002702,CUS_0622,11033.9,network_error,wallet,1,143894.94,0.7641,0.8025,14,1,0
PAY_002703,CUS_0006,18259.93,network_error,upi,0,319184.82,0.9341,0.8135,19,1,0
PAY_002704,CUS_0239,4403.73,card_declined,upi,0,109180.18,0.7162,0.8565,22,6,0
PAY_002705,CUS_0602,8632.53,card_declined,netbanking,2,63444.06,0.819,0.7529,12,6,0
PAY_002706,CUS_0098,11120.36,renewal_failed,wallet,2,126000.5,0.7,0.4962,19,0,0
PAY_002707,CUS_0016,15137.95,insufficient_funds,netbanking,1,90011.52,0.7008,0.9032,21,5,1
PAY_002708,CUS_0498,14928.52,expired_method,netbanking,3,229250.17,0.6641,0.866,14,6,1
PAY_002709,CUS_0049,7336.87,card_declined,netbanking,3,223269.0,0.7829,0.4971,21,1,0
PAY_002710,CUS_0068,42950.23,network_error,wallet,1,316270.72,0.7411,0.6564,17,1,0
PAY_002711,CUS_0080,38093.07,renewal_failed,card,2,139561.91,0.9157,0.5309,20,1,1
PAY_002712,CUS_0792,22941.38,insufficient_funds,netbanking,1,266352.18,0.8948,0.4529,18,1,1
PAY_002713,CUS_0366,24359.94,renewal_failed,card,2,10546.05,0.8552,0.7392,17,5,0
PAY_002714,CUS_0268,10412.35,expired_method,netbanking,1,117982.45,0.8168,0.4534,12,1,0
PAY_002715,CUS_0297,18996.42,insufficient_funds,upi,1,234845.57,0.7799,0.8354,18,5,0
PAY_002716,CUS_0594,3161.0,expired_method,netbanking,1,252970.89,0.8722,0.8431,15,1,1
PAY_002717,CUS_0742,6353.29,renewal_failed,card,1,253159.12,0.7577,0.7909,17,1,0
PAY_002718,CUS_0573,14911.05,card_declined,wallet,0,308717.1,0.8747,0.9059,17,1,1
PAY_002719,CUS_0523,11480.09,network_error,netbanking,3,303698.9,0.9334,0.7393,21,4,0
PAY_002720,CUS_0650,24154.07,expired_method,upi,1,202191.0,0.9448,0.7811,21,2,0
PAY_002721,CUS_0395,11643.72,network_error,card,2,281170.12,0.7747,0.6568,18,0,0
PAY_002722,CUS_0622,21018.75,expired_method,netbanking,1,112096.79,0.7274,0.8003,6,0,0
PAY_002723,CUS_0047,6099.93,renewal_failed,card,0,184554.32,0.8787,0.5849,14,6,0
PAY_002724,CUS_0682,90097.66,card_declined,card,1,125982.66,0.9753,0.8141,17,3,1
PAY_002725,CUS_0437,26768.67,insufficient_funds,upi,0,75824.61,0.9093,0.695,14,1,0
PAY_002726,CUS_0356,12709.28,network_error,netbanking,1,73685.37,0.8525,0.8249,18,1,1
PAY_002727,CUS_0594,6203.15,renewal_failed,netbanking,2,117759.07,0.8014,0.8385,10,4,0
PAY_002728,CUS_0033,2269.93,renewal_failed,wallet,2,165697.02,0.8512,0.7796,10,2,0
PAY_002729,CUS_0047,6302.57,network_error,upi,3,278858.0,0.7654,0.7089,9,1,0
PAY_002730,CUS_0458,60363.96,expired_method,upi,1,201607.41,0.8136,0.7908,20,2,0
PAY_002731,CUS_0118,14544.01,expired_method,upi,2,163823.72,0.7259,0.7288,17,1,1
PAY_002732,CUS_0794,28165.12,renewal_failed,upi,1,132165.03,0.8722,0.9465,22,4,0
PAY_002733,CUS_0798,16567.84,insufficient_funds,netbanking,1,260839.37,0.778,0.8192,10,3,0
PAY_002734,CUS_0381,5308.07,network_error,wallet,1,266122.42,0.8181,0.7728,19,2,0
PAY_002735,CUS_0536,4169.57,network_error,wallet,1,178863.31,0.8616,0.8112,8,6,0
PAY_002736,CUS_0099,8420.63,expired_method,upi,1,24606.62,0.612,0.727,11,3,0
PAY_002737,CUS_0530,9356.74,renewal_failed,upi,1,29134.37,0.7802,0.7843,16,4,1
PAY_002738,CUS_0135,18210.36,expired_method,card,1,97887.94,0.8536,0.69,14,3,0
PAY_002739,CUS_0048,21104.35,network_error,card,0,243213.16,0.814,0.5331,9,3,0
PAY_002740,CUS_0136,15615.83,insufficient_funds,card,3,232419.95,0.7729,0.9646,15,1,0
PAY_002741,CUS_0654,21749.58,expired_method,netbanking,0,281117.8,0.8811,0.7368,17,1,0
PAY_002742,CUS_0153,21417.3,renewal_failed,card,0,221096.22,0.6338,0.7938,11,0,0
PAY_002743,CUS_0529,7883.08,card_declined,upi,1,14514.15,0.8501,0.8093,20,3,0
PAY_002744,CUS_0405,5851.13,insufficient_funds,netbanking,2,190241.55,0.7857,0.7693,21,2,0
PAY_002745,CUS_0083,3810.31,network_error,upi,0,228649.91,0.928,0.6319,11,5,0
PAY_002746,CUS_0180,23972.33,expired_method,netbanking,1,48942.71,0.6593,0.7893,19,6,1
PAY_002747,CUS_0054,23375.74,network_error,card,0,161384.88,0.7824,0.8532,18,6,0
PAY_002748,CUS_0240,21003.9,insufficient_funds,wallet,1,305936.68,0.7741,0.4552,18,5,0
PAY_002749,CUS_0781,7610.72,card_declined,card,1,310717.97,0.7465,0.7455,10,6,0
PAY_002750,CUS_0336,3301.83,network_error,upi,0,219078.15,0.7554,0.4812,9,1,0
PAY_002751,CUS_0429,6158.76,card_declined,wallet,0,32607.56,0.8779,0.7055,9,0,1
PAY_002752,CUS_0170,12184.89,expired_method,netbanking,2,254326.8,0.9604,0.5012,16,1,1
PAY_002753,CUS_0011,15063.56,insufficient_funds,upi,1,77999.03,0.8168,0.8596,5,6,1
PAY_002754,CUS_0580,6811.55,card_declined,upi,2,85777.63,0.7658,0.6113,18,4,0
PAY_002755,CUS_0576,12584.63,card_declined,card,2,158064.62,0.5744,0.9453,10,3,0
PAY_002756,CUS_0839,11549.2,insufficient_funds,card,1,273699.77,0.7501,0.7648,16,3,0
PAY_002757,CUS_0230,1969.56,renewal_failed,upi,0,117531.19,0.6515,0.6819,7,4,0
PAY_002758,CUS_0474,27182.82,expired_method,card,0,115278.71,0.9649,0.5692,20,4,1
PAY_002759,CUS_0294,11711.81,renewal_failed,wallet,0,145514.07,0.6808,0.7686,18,5,0
PAY_002760,CUS_0492,28339.1,card_declined,netbanking,2,174598.77,0.8152,0.798,7,0,0
PAY_002761,CUS_0161,23536.7,insufficient_funds,netbanking,1,266015.57,0.5668,0.7089,7,6,0
PAY_002762,CUS_0265,19939.41,expired_method,upi,1,159216.5,0.9179,0.8659,7,3,0
PAY_002763,CUS_0471,67003.86,expired_method,netbanking,2,96480.98,0.8911,0.8415,15,5,0
PAY_002764,CUS_0842,8636.03,network_error,wallet,1,248461.32,0.9829,0.5669,8,3,0
PAY_002765,CUS_0818,15096.19,renewal_failed,card,3,177916.85,0.8084,0.7813,8,3,0
PAY_002766,CUS_0298,15059.35,network_error,upi,0,307539.9,0.8558,0.682,21,4,0
PAY_002767,CUS_0633,4306.81,renewal_failed,card,2,164014.39,0.7881,0.858,7,2,0
PAY_002768,CUS_0822,10483.25,network_error,card,0,311114.99,0.8793,0.7159,14,5,0
PAY_002769,CUS_0383,9187.89,insufficient_funds,wallet,1,199786.79,0.7196,0.8321,6,4,1
PAY_002770,CUS_0255,49019.74,expired_method,card,2,25006.24,0.8059,0.5299,4,1,0
PAY_002771,CUS_0439,94252.65,card_declined,wallet,0,91952.41,0.6721,0.9542,16,2,1
PAY_002772,CUS_0040,12394.4,card_declined,wallet,1,159302.98,0.8409,0.5924,10,4,0
PAY_002773,CUS_0627,12021.39,card_declined,card,1,233884.73,0.968,0.733,18,1,0
PAY_002774,CUS_0066,10059.19,expired_method,netbanking,1,30133.7,0.7327,0.9479,19,1,0
PAY_002775,CUS_0197,4360.9,expired_method,wallet,1,201953.77,0.9091,0.834,18,3,0
PAY_002776,CUS_0369,54229.39,expired_method,netbanking,1,296377.45,0.7606,0.7338,16,4,0
PAY_002777,CUS_0293,1480.79,renewal_failed,wallet,3,299138.13,0.8812,0.888,18,4,0
PAY_002778,CUS_0520,26109.25,card_declined,card,0,207820.14,0.6014,0.7118,12,2,0
PAY_002779,CUS_0087,18747.74,expired_method,wallet,1,302557.91,0.7974,0.4806,13,3,0
PAY_002780,CUS_0837,32886.62,network_error,card,1,284976.87,0.8273,0.5797,17,2,0
PAY_002781,CUS_0293,39769.76,expired_method,card,2,82491.25,0.7923,0.7639,17,5,1
PAY_002782,CUS_0766,16701.24,card_declined,card,2,301537.38,0.8956,0.7371,3,1,0
PAY_002783,CUS_0797,11045.5,insufficient_funds,wallet,1,166536.35,0.8833,0.9409,7,3,0
PAY_002784,CUS_0607,47857.84,expired_method,card,1,244491.6,0.7464,0.7204,20,3,1
PAY_002785,CUS_0304,12311.76,network_error,upi,1,98052.34,0.7557,0.4223,11,0,0
PAY_002786,CUS_0031,9276.37,expired_method,upi,1,244822.4,0.8899,0.7651,19,2,1
PAY_002787,CUS_0134,7427.31,expired_method,upi,1,183072.18,0.8439,0.5992,20,1,0
PAY_002788,CUS_0357,11803.96,card_declined,netbanking,2,300926.48,0.8857,0.7368,20,4,0
PAY_002789,CUS_0582,7120.19,expired_method,netbanking,1,10355.93,0.9019,0.5089,9,5,0
PAY_002790,CUS_0007,6010.89,insufficient_funds,upi,0,207647.35,0.7895,0.6745,7,0,0
PAY_002791,CUS_0188,4540.52,network_error,wallet,1,33228.61,0.8661,0.71,18,3,0
PAY_002792,CUS_0477,22001.63,expired_method,netbanking,2,151516.3,0.7273,0.7039,14,4,0
PAY_002793,CUS_0041,6594.25,network_error,card,2,112338.6,0.7307,0.5457,5,3,0
PAY_002794,CUS_0166,9598.72,insufficient_funds,wallet,1,152190.06,0.8346,0.82,18,3,0
PAY_002795,CUS_0058,28515.52,network_error,card,1,73803.89,0.6997,0.7661,20,0,1
PAY_002796,CUS_0595,5815.41,card_declined,upi,1,162437.83,0.9401,0.7865,4,4,1
PAY_002797,CUS_0476,24549.12,expired_method,upi,2,269707.26,0.8387,0.8149,8,2,1
PAY_002798,CUS_0782,11238.24,network_error,netbanking,1,143634.34,0.8559,0.6315,17,1,0
PAY_002799,CUS_0219,8896.36,expired_method,card,1,255112.93,0.8633,0.8343,17,4,0
PAY_002800,CUS_0465,6644.67,insufficient_funds,wallet,1,117578.61,0.7414,0.5584,22,2,0
PAY_002801,CUS_0504,33614.4,expired_method,netbanking,3,204386.19,0.7739,0.6722,17,5,0
PAY_002802,CUS_0826,94633.7,expired_method,card,3,171493.32,0.8547,0.5588,6,3,0
PAY_002803,CUS_0844,17801.53,renewal_failed,wallet,2,197004.46,0.843,0.4029,7,3,0
PAY_002804,CUS_0273,6570.94,network_error,card,1,119110.44,0.8736,0.5956,15,4,1
